image_path,true_label,category,format,has_exif,original_score,resize_mean_score,resize_delta,mean_score,median_score,min_score,max_score,score_std,score_range,ai_vote_count,real_vote_count,resolution_flip_count,final_label_v2,final_label_v21,decision_reason_v2,decision_reason_v21,is_correct_when_definite_v21,raw_label_at_0_15
data\test_images\day14_expansion\raw\ai\people_partial\ai_093_people_partial_native.png,ai,people_partial,png,false,0.179479,0.21437,0.034891,0.205647,0.212292,0.179479,0.218525,0.015506,0.039046,4,0,0,ai,ai,stable_ai_high_confidence,stable_ai_high_confidence_v21,true,ai
data\test_images\day14_expansion\raw\ai\people_partial\ai_094_people_partial_native.png,ai,people_partial,png,false,0.139374,0.156781,0.017407,0.152429,0.154761,0.139374,0.16082,0.008092,0.021446,3,1,1,uncertain,uncertain,near_threshold_band,near_threshold_band_v21,,real
data\test_images\day14_expansion\raw\ai\people_partial\ai_095_people_partial_native.png,ai,people_partial,png,false,0.191846,0.183173,-0.008673,0.185341,0.188612,0.167388,0.196753,0.011123,0.029365,4,0,0,ai,ai,stable_ai_high_confidence,stable_ai_high_confidence_v21,true,ai
data\test_images\day14_expansion\raw\ai\people_partial\ai_096_people_partial_native.png,ai,people_partial,png,false,0.126955,0.134466,0.007511,0.132588,0.132306,0.126955,0.138786,0.004214,0.011831,0,4,0,uncertain,uncertain,near_threshold_band,near_threshold_band_v21,,real
data\test_images\day14_expansion\raw\ai\people_partial\ai_097_people_partial_native.png,ai,people_partial,png,false,0.16189,0.210441,0.048551,0.198303,0.204695,0.16189,0.221933,0.023032,0.060043,4,0,0,uncertain,uncertain,unstable_score_range,unstable_score_v21,,ai
data\test_images\day14_expansion\raw\ai\people_partial\ai_098_people_partial_native.png,ai,people_partial,png,false,0.168664,0.153929,-0.014735,0.157613,0.158454,0.144879,0.168664,0.009136,0.023785,3,1,1,uncertain,uncertain,near_threshold_band,near_threshold_band_v21,,ai
data\test_images\day14_expansion\raw\ai\people_partial\ai_099_people_partial_native.png,ai,people_partial,png,false,0.164981,0.221379,0.056398,0.20728,0.216253,0.164981,0.23163,0.026099,0.066649,4,0,0,uncertain,uncertain,unstable_score_range,stable_ai_but_resize_biased,,ai
data\test_images\day14_expansion\raw\ai\people_partial\ai_100_people_partial_native.png,ai,people_partial,png,false,0.132067,0.140186,0.008119,0.138156,0.139153,0.132067,0.142252,0.00374,0.010185,0,4,0,uncertain,uncertain,near_threshold_band,near_threshold_band_v21,,real
data\test_images\day14_expansion\raw\real\food_retail\real_001_food_retail_native.jpeg,real,food_retail,jpeg,true,0.10477,0.188031,0.083261,0.167215,0.186836,0.10477,0.19042,0.036122,0.08565,3,1,1,uncertain,real,resolution_flip,stable_real_safe_v21,true,real
data\test_images\day14_expansion\raw\real\food_retail\real_002_food_retail_native.jpg,real,food_retail,jpg,true,0.148369,0.175356,0.026987,0.168609,0.171652,0.148369,0.182766,0.012705,0.034397,3,1,1,uncertain,uncertain,near_threshold_band,near_threshold_band_v21,,real
data\test_images\day14_expansion\raw\real\food_retail\real_003_food_retail_native.jpeg,real,food_retail,jpeg,true,0.244164,0.136467,-0.107697,0.163391,0.139347,0.130706,0.244164,0.046814,0.113458,1,3,1,uncertain,uncertain,resolution_flip,resolution_flip_v21,,ai
data\test_images\day14_expansion\raw\real\food_retail\real_004_food_retail_native.jpeg,real,food_retail,jpeg,true,0.164753,0.169527,0.004774,0.168333,0.168496,0.164753,0.171589,0.002669,0.006836,4,0,0,uncertain,uncertain,near_threshold_band,near_threshold_band_v21,,ai
data\test_images\day14_expansion\raw\real\food_retail\real_005_food_retail_native.jpeg,real,food_retail,jpeg,true,0.230856,0.152189,-0.078667,0.171856,0.155986,0.144596,0.230856,0.034561,0.08626,3,1,2,uncertain,uncertain,resolution_flip,resolution_flip_v21,,ai
data\test_images\day14_expansion\raw\real\food_retail\real_006_food_retail_native.jpeg,real,food_retail,jpeg,true,0.137869,0.199858,0.061989,0.184361,0.199709,0.137869,0.200156,0.026844,0.062287,3,1,1,uncertain,real,resolution_flip,stable_real_safe_v21,true,real
data\test_images\day14_expansion\raw\real\food_retail\real_007_food_retail_native.jpeg,real,food_retail,jpeg,true,0.117796,0.186094,0.068298,0.16902,0.179493,0.117796,0.199297,0.030963,0.081501,3,1,1,uncertain,real,resolution_flip,stable_real_safe_v21,true,real
data\test_images\day14_expansion\raw\real\food_retail\real_008_food_retail_native.png,real,food_retail,png,true,0.184632,0.24746,0.062828,0.231753,0.244127,0.184632,0.254125,0.027622,0.069493,4,0,0,uncertain,uncertain,unstable_score_range,stable_ai_but_resize_biased,,ai
data\test_images\day14_expansion\raw\real\food_retail\real_009_food_retail_native.jpeg,real,food_retail,jpeg,true,0.120206,0.214224,0.094018,0.190719,0.213456,0.120206,0.21576,0.040724,0.095554,3,1,1,uncertain,real,resolution_flip,stable_real_safe_v21,true,real
data\test_images\day14_expansion\raw\real\food_retail\real_010_food_retail_native.png,real,food_retail,png,true,0.176422,0.231054,0.054632,0.217396,0.229775,0.176422,0.23361,0.023759,0.057188,4,0,0,ai,ai,stable_ai_high_confidence,stable_ai_high_confidence_v21,false,ai
data\test_images\day14_expansion\raw\real\food_retail\real_011_food_retail_native.jpeg,real,food_retail,jpeg,true,0.103839,0.179021,0.075182,0.160226,0.176101,0.103839,0.184861,0.032777,0.081022,3,1,1,uncertain,real,resolution_flip,stable_real_safe_v21,true,real
data\test_images\day14_expansion\raw\real\food_retail\real_012_food_retail_native.jpeg,real,food_retail,jpeg,true,0.126627,0.20665,0.080023,0.186644,0.201446,0.126627,0.217057,0.035438,0.09043,3,1,1,uncertain,real,resolution_flip,stable_real_safe_v21,true,real
data\test_images\day14_expansion\raw\real\food_retail\real_013_food_retail_native.jpeg,real,food_retail,jpeg,true,0.127932,0.162365,0.034433,0.153757,0.161839,0.127932,0.163416,0.014925,0.035484,3,1,1,uncertain,uncertain,near_threshold_band,near_threshold_band_v21,,real
data\test_images\day14_expansion\raw\real\food_retail\real_014_food_retail_native.jpeg,real,food_retail,jpeg,true,0.121234,0.1935,0.072266,0.175433,0.188289,0.121234,0.203921,0.032037,0.082687,3,1,1,uncertain,real,resolution_flip,stable_real_safe_v21,true,real
data\test_images\day14_expansion\raw\real\food_retail\real_015_food_retail_native.jpeg,real,food_retail,jpeg,true,0.092956,0.187296,0.09434,0.163711,0.186815,0.092956,0.188256,0.040864,0.0953,3,1,1,uncertain,real,resolution_flip,stable_real_safe_v21,true,real
data\test_images\day14_expansion\raw\real\indoor_home\real_016_indoor_home_native.jpg,real,indoor_home,jpg,true,0.135808,0.17557,0.039762,0.16563,0.174109,0.135808,0.178493,0.017332,0.042685,3,1,1,uncertain,uncertain,near_threshold_band,near_threshold_band_v21,,real
data\test_images\day14_expansion\raw\real\indoor_home\real_017_indoor_home_native.jpeg,real,indoor_home,jpeg,true,0.16748,0.237186,0.069706,0.21976,0.236494,0.16748,0.23857,0.030203,0.07109,4,0,0,uncertain,uncertain,unstable_score_range,stable_ai_but_resize_biased,,ai
data\test_images\day14_expansion\raw\real\indoor_home\real_018_indoor_home_native.jpg,real,indoor_home,jpg,true,0.10554,0.168622,0.063082,0.152852,0.166509,0.10554,0.17285,0.027515,0.06731,3,1,1,uncertain,real,resolution_flip,stable_real_safe_v21,true,real
data\test_images\day14_expansion\raw\real\indoor_home\real_019_indoor_home_native.jpeg,real,indoor_home,jpeg,true,0.149425,0.176778,0.027353,0.16994,0.175461,0.149425,0.179412,0.011983,0.029987,3,1,1,uncertain,uncertain,near_threshold_band,near_threshold_band_v21,,real
data\test_images\day14_expansion\raw\real\indoor_home\real_020_indoor_home_native.jpeg,real,indoor_home,jpeg,true,0.142253,0.18123,0.038977,0.171486,0.178631,0.142253,0.186428,0.017272,0.044175,3,1,1,uncertain,uncertain,near_threshold_band,near_threshold_band_v21,,real
data\test_images\day14_expansion\raw\real\indoor_home\real_021_indoor_home_native.jpeg,real,indoor_home,jpeg,true,0.120706,0.202209,0.081503,0.181833,0.20162,0.120706,0.203386,0.035308,0.08268,3,1,1,uncertain,real,resolution_flip,stable_real_safe_v21,true,real
data\test_images\day14_expansion\raw\real\indoor_home\real_022_indoor_home_native.jpeg,real,indoor_home,jpeg,true,0.203244,0.137713,-0.065531,0.154096,0.140473,0.132195,0.203244,0.028858,0.071049,1,3,1,uncertain,uncertain,resolution_flip,resolution_flip_v21,,ai
data\test_images\day14_expansion\raw\real\indoor_home\real_023_indoor_home_native.jpeg,real,indoor_home,jpeg,true,0.259766,0.2095,-0.050266,0.222066,0.242578,0.143344,0.259766,0.0461,0.116422,3,1,1,uncertain,uncertain,resolution_flip,resolution_flip_v21,,ai
data\test_images\day14_expansion\raw\real\indoor_home\real_024_indoor_home_native.jpeg,real,indoor_home,jpeg,true,0.135518,0.189754,0.054236,0.176195,0.187073,0.135518,0.195117,0.023871,0.059599,3,1,1,uncertain,uncertain,near_threshold_band,near_threshold_band_v21,,real
data\test_images\day14_expansion\raw\real\indoor_home\real_025_indoor_home_native.jpeg,real,indoor_home,jpeg,true,0.146511,0.171062,0.024551,0.164924,0.170872,0.146511,0.171442,0.010634,0.024931,3,1,1,uncertain,uncertain,near_threshold_band,near_threshold_band_v21,,real
data\test_images\day14_expansion\raw\real\indoor_home\real_026_indoor_home_native.jpeg,real,indoor_home,jpeg,true,0.158547,0.19523,0.036683,0.186059,0.190812,0.158547,0.204065,0.017657,0.045518,4,0,0,ai,ai,stable_ai_high_confidence,stable_ai_high_confidence_v21,false,ai
data\test_images\day14_expansion\raw\real\indoor_home\real_027_indoor_home_native.jpeg,real,indoor_home,jpeg,true,0.140119,0.180604,0.040485,0.170483,0.179152,0.140119,0.183508,0.017659,0.043389,3,1,1,uncertain,uncertain,near_threshold_band,near_threshold_band_v21,,real
data\test_images\day14_expansion\raw\real\indoor_home\real_028_indoor_home_native.jpeg,real,indoor_home,jpeg,true,0.16429,0.188847,0.024557,0.182708,0.184227,0.16429,0.198086,0.013196,0.033796,4,0,0,ai,ai,stable_ai_high_confidence,stable_ai_high_confidence_v21,false,ai
data\test_images\day14_expansion\raw\real\indoor_home\real_029_indoor_home_native.jpeg,real,indoor_home,jpeg,true,0.191442,0.193304,0.001862,0.192839,0.193408,0.17633,0.20821,0.011371,0.03188,4,0,0,ai,ai,stable_ai_high_confidence,stable_ai_high_confidence_v21,false,ai
data\test_images\day14_expansion\raw\real\indoor_home\real_030_indoor_home_native.jpeg,real,indoor_home,jpeg,true,0.158056,0.200627,0.042571,0.189985,0.19593,0.158056,0.210022,0.019922,0.051966,4,0,0,ai,ai,stable_ai_high_confidence,stable_ai_high_confidence_v21,false,ai
data\test_images\day14_expansion\raw\real\lowlight_weather\real_031_lowlight_weather_native.jpeg,real,lowlight_weather,jpeg,true,0.228843,0.155519,-0.073324,0.17385,0.159817,0.146924,0.228843,0.032336,0.081919,3,1,2,uncertain,uncertain,resolution_flip,resolution_flip_v21,,ai
data\test_images\day14_expansion\raw\real\lowlight_weather\real_032_lowlight_weather_native.jpeg,real,lowlight_weather,jpeg,true,0.153559,0.168215,0.014656,0.164551,0.164614,0.153559,0.175415,0.007919,0.021856,4,0,0,uncertain,uncertain,near_threshold_band,near_threshold_band_v21,,ai
data\test_images\day14_expansion\raw\real\lowlight_weather\real_033_lowlight_weather_native.jpeg,real,lowlight_weather,jpeg,true,0.113945,0.189048,0.075103,0.170272,0.186909,0.113945,0.193326,0.032644,0.079381,3,1,1,uncertain,real,resolution_flip,stable_real_safe_v21,true,real
data\test_images\day14_expansion\raw\real\lowlight_weather\real_034_lowlight_weather_native.jpeg,real,lowlight_weather,jpeg,true,0.231138,0.163263,-0.067875,0.180232,0.166091,0.157608,0.231138,0.029645,0.07353,4,0,0,uncertain,uncertain,unstable_score_range,unstable_score_v21,,ai
data\test_images\day14_expansion\raw\real\lowlight_weather\real_035_lowlight_weather_native.jpeg,real,lowlight_weather,jpeg,true,0.115043,0.186936,0.071893,0.168962,0.183015,0.115043,0.194777,0.031882,0.079734,3,1,1,uncertain,real,resolution_flip,stable_real_safe_v21,true,real
data\test_images\day14_expansion\raw\real\lowlight_weather\real_036_lowlight_weather_native.jpeg,real,lowlight_weather,jpeg,true,0.10156,0.228807,0.127247,0.196995,0.225661,0.10156,0.235098,0.055395,0.133538,3,1,1,uncertain,real,resolution_flip,stable_real_safe_v21,true,real
data\test_images\day14_expansion\raw\real\lowlight_weather\real_037_lowlight_weather_native.jpeg,real,lowlight_weather,jpeg,true,0.214273,0.18286,-0.031413,0.190713,0.184335,0.17991,0.214273,0.013811,0.034363,4,0,0,ai,ai,stable_ai_high_confidence,stable_ai_high_confidence_v21,false,ai
data\test_images\day14_expansion\raw\real\lowlight_weather\real_038_lowlight_weather_native.jpeg,real,lowlight_weather,jpeg,true,0.107247,0.236806,0.129559,0.204417,0.236368,0.107247,0.237682,0.056104,0.130435,3,1,1,uncertain,uncertain,resolution_flip,stable_ai_but_resize_biased,,real
data\test_images\day14_expansion\raw\real\lowlight_weather\real_039_lowlight_weather_native.jpeg,real,lowlight_weather,jpeg,true,0.127482,0.236578,0.109096,0.209304,0.235135,0.127482,0.239464,0.047343,0.111982,3,1,1,uncertain,uncertain,resolution_flip,stable_ai_but_resize_biased,,real
data\test_images\day14_expansion\raw\real\lowlight_weather\real_040_lowlight_weather_native.jpeg,real,lowlight_weather,jpeg,true,0.13898,0.184072,0.045092,0.172799,0.183383,0.13898,0.18545,0.019555,0.04647,3,1,1,uncertain,uncertain,near_threshold_band,near_threshold_band_v21,,real
data\test_images\day14_expansion\raw\real\lowlight_weather\real_041_lowlight_weather_native.jpeg,real,lowlight_weather,jpeg,true,0.202333,0.182023,-0.02031,0.187101,0.187932,0.170207,0.202333,0.012318,0.032126,4,0,0,ai,ai,stable_ai_high_confidence,stable_ai_high_confidence_v21,false,ai
data\test_images\day14_expansion\raw\real\lowlight_weather\real_042_lowlight_weather_native.jpeg,real,lowlight_weather,jpeg,true,0.139614,0.198789,0.059175,0.183996,0.197128,0.139614,0.202112,0.025857,0.062498,3,1,1,uncertain,real,resolution_flip,stable_real_safe_v21,true,real
data\test_images\day14_expansion\raw\real\lowlight_weather\real_043_lowlight_weather_native.png,real,lowlight_weather,png,true,0.203391,0.266012,0.062621,0.250356,0.265064,0.203391,0.267908,0.027145,0.064517,4,0,0,uncertain,uncertain,unstable_score_range,stable_ai_but_resize_biased,,ai
data\test_images\day14_expansion\raw\real\lowlight_weather\real_044_lowlight_weather_native.jpg,real,lowlight_weather,jpg,true,0.200123,0.157062,-0.043061,0.167827,0.159691,0.151805,0.200123,0.019051,0.048318,4,0,0,uncertain,uncertain,near_threshold_band,near_threshold_band_v21,,ai
data\test_images\day14_expansion\raw\real\lowlight_weather\real_045_lowlight_weather_native.jpeg,real,lowlight_weather,jpeg,true,0.141728,0.189643,0.047915,0.177664,0.189531,0.141728,0.189867,0.020749,0.048139,3,1,1,uncertain,uncertain,near_threshold_band,near_threshold_band_v21,,real
data\test_images\day14_expansion\raw\real\nature_travel\real_046_nature_travel_native.jpg,real,nature_travel,jpg,false,0.22767,0.247607,0.019937,0.242623,0.247227,0.22767,0.248367,0.008683,0.020697,4,0,0,ai,ai,stable_ai_high_confidence,stable_ai_high_confidence_v21,false,ai
data\test_images\day14_expansion\raw\real\nature_travel\real_047_nature_travel_native.jpg,real,nature_travel,jpg,true,0.145308,0.198497,0.053189,0.1852,0.194428,0.145308,0.206636,0.023777,0.061328,3,1,1,uncertain,uncertain,resolution_flip,stable_ai_but_resize_biased,,real
data\test_images\day14_expansion\raw\real\nature_travel\real_048_nature_travel_native.jpg,real,nature_travel,jpg,true,0.148958,0.221258,0.0723,0.203183,0.215799,0.148958,0.232176,0.032621,0.083218,3,1,1,uncertain,uncertain,resolution_flip,stable_ai_but_resize_biased,,real
data\test_images\day14_expansion\raw\real\nature_travel\real_049_nature_travel_native.jpg,real,nature_travel,jpg,true,0.216319,0.213632,-0.002687,0.214304,0.215162,0.207497,0.219396,0.004371,0.011899,4,0,0,ai,ai,stable_ai_high_confidence,stable_ai_high_confidence_v21,false,ai
data\test_images\day14_expansion\raw\real\nature_travel\real_050_nature_travel_native.jpeg,real,nature_travel,jpeg,true,0.073638,0.228894,0.155256,0.19008,0.228069,0.073638,0.230545,0.067236,0.156907,3,1,1,uncertain,real,resolution_flip,stable_real_safe_v21,true,real
data\test_images\day14_expansion\raw\real\nature_travel\real_051_nature_travel_native.jpeg,real,nature_travel,jpeg,true,0.137972,0.206,0.068028,0.188993,0.204132,0.137972,0.209737,0.029614,0.071765,3,1,1,uncertain,real,resolution_flip,stable_real_safe_v21,true,real
data\test_images\day14_expansion\raw\real\nature_travel\real_052_nature_travel_native.jpg,real,nature_travel,jpg,true,0.230222,0.216399,-0.013823,0.219855,0.217069,0.215059,0.230222,0.006042,0.015163,4,0,0,ai,ai,stable_ai_high_confidence,stable_ai_high_confidence_v21,false,ai
data\test_images\day14_expansion\raw\real\nature_travel\real_053_nature_travel_native.jpeg,real,nature_travel,jpeg,true,0.201377,0.258001,0.056624,0.243845,0.257072,0.201377,0.259859,0.024576,0.058482,4,0,0,ai,uncertain,stable_ai_high_confidence,stable_ai_but_resize_biased,,ai
data\test_images\day14_expansion\raw\real\nature_travel\real_054_nature_travel_native.jpeg,real,nature_travel,jpeg,true,0.142837,0.212986,0.070149,0.195448,0.209758,0.142837,0.219441,0.030848,0.076604,3,1,1,uncertain,real,resolution_flip,stable_real_safe_v21,true,real
data\test_images\day14_expansion\raw\real\nature_travel\real_055_nature_travel_native.jpeg,real,nature_travel,jpeg,true,0.129655,0.225293,0.095638,0.201384,0.223075,0.129655,0.22973,0.041616,0.100075,3,1,1,uncertain,uncertain,resolution_flip,stable_ai_but_resize_biased,,real
data\test_images\day14_expansion\raw\real\nature_travel\real_056_nature_travel_native.jpeg,real,nature_travel,jpeg,true,0.151936,0.238036,0.0861,0.216511,0.23737,0.151936,0.239368,0.037304,0.087432,4,0,0,uncertain,uncertain,unstable_score_std,stable_ai_but_resize_biased,,ai
data\test_images\day14_expansion\raw\real\nature_travel\real_057_nature_travel_native.jpeg,real,nature_travel,jpeg,true,0.087782,0.228319,0.140537,0.193184,0.224237,0.087782,0.236481,0.061219,0.148699,3,1,1,uncertain,real,resolution_flip,stable_real_safe_v21,true,real
data\test_images\day14_expansion\raw\real\nature_travel\real_058_nature_travel_native.jpeg,real,nature_travel,jpeg,true,0.162421,0.230002,0.067581,0.213107,0.226247,0.162421,0.237512,0.029954,0.075091,4,0,0,uncertain,uncertain,unstable_score_range,stable_ai_but_resize_biased,,ai
data\test_images\day14_expansion\raw\real\nature_travel\real_059_nature_travel_native.jpeg,real,nature_travel,jpeg,true,0.104688,0.217648,0.11296,0.189408,0.215967,0.104688,0.221011,0.04903,0.116323,3,1,1,uncertain,real,resolution_flip,stable_real_safe_v21,true,real
data\test_images\day14_expansion\raw\real\nature_travel\real_060_nature_travel_native.jpeg,real,nature_travel,jpeg,true,0.131314,0.215846,0.084532,0.194713,0.211477,0.131314,0.224586,0.03717,0.093272,3,1,1,uncertain,real,resolution_flip,stable_real_safe_v21,true,real
data\test_images\day14_expansion\raw\real\object_closeup\real_061_object_closeup_native.jpeg,real,object_closeup,jpeg,true,0.126454,0.17706,0.050606,0.164408,0.172182,0.126454,0.186815,0.022893,0.060361,3,1,1,uncertain,uncertain,resolution_flip,resolution_flip_v21,,real
data\test_images\day14_expansion\raw\real\object_closeup\real_062_object_closeup_native.jpeg,real,object_closeup,jpeg,true,0.221484,0.133647,-0.087837,0.155606,0.136442,0.128055,0.221484,0.038424,0.093429,1,3,1,uncertain,uncertain,resolution_flip,resolution_flip_v21,,ai
data\test_images\day14_expansion\raw\real\object_closeup\real_063_object_closeup_native.jpeg,real,object_closeup,jpeg,true,0.109153,0.179258,0.070105,0.161732,0.175,0.109153,0.187773,0.030901,0.07862,3,1,1,uncertain,real,resolution_flip,stable_real_safe_v21,true,real
data\test_images\day14_expansion\raw\real\object_closeup\real_064_object_closeup_native.jpeg,real,object_closeup,jpeg,true,0.214227,0.151621,-0.062606,0.167272,0.155842,0.143177,0.214227,0.027814,0.07105,3,1,2,uncertain,uncertain,resolution_flip,resolution_flip_v21,,ai
data\test_images\day14_expansion\raw\real\object_closeup\real_065_object_closeup_native.jpeg,real,object_closeup,jpeg,true,0.130066,0.175585,0.045519,0.164206,0.170737,0.130066,0.185283,0.020864,0.055217,3,1,1,uncertain,uncertain,near_threshold_band,near_threshold_band_v21,,real
data\test_images\day14_expansion\raw\real\object_closeup\real_066_object_closeup_native.jpeg,real,object_closeup,jpeg,true,0.089956,0.18651,0.096554,0.162372,0.181485,0.089956,0.19656,0.04248,0.106604,3,1,1,uncertain,real,resolution_flip,stable_real_safe_v21,true,real
data\test_images\day14_expansion\raw\real\object_closeup\real_067_object_closeup_native.jpeg,real,object_closeup,jpeg,true,0.114761,0.199556,0.084795,0.178357,0.196638,0.114761,0.205392,0.036933,0.090631,3,1,1,uncertain,real,resolution_flip,stable_real_safe_v21,true,real
data\test_images\day14_expansion\raw\real\object_closeup\real_068_object_closeup_native.jpeg,real,object_closeup,jpeg,true,0.197434,0.149519,-0.047915,0.161498,0.153332,0.141894,0.197434,0.021456,0.05554,2,2,1,uncertain,uncertain,weak_vote_majority,weak_vote_majority_v21,,ai
data\test_images\day14_expansion\raw\real\object_closeup\real_069_object_closeup_native.jpeg,real,object_closeup,jpeg,true,0.107398,0.184566,0.077168,0.165274,0.177585,0.107398,0.198529,0.034635,0.091131,3,1,1,uncertain,real,resolution_flip,stable_real_safe_v21,true,real
data\test_images\day14_expansion\raw\real\object_closeup\real_070_object_closeup_native.jpeg,real,object_closeup,jpeg,true,0.129745,0.194792,0.065047,0.17853,0.192346,0.129745,0.199684,0.028361,0.069939,3,1,1,uncertain,real,resolution_flip,stable_real_safe_v21,true,real
data\test_images\day14_expansion\raw\real\object_closeup\real_071_object_closeup_native.jpeg,real,object_closeup,jpeg,true,0.118918,0.147025,0.028107,0.139998,0.145477,0.118918,0.150123,0.012324,0.031205,1,3,1,uncertain,uncertain,near_threshold_band,near_threshold_band_v21,,real
data\test_images\day14_expansion\raw\real\object_closeup\real_072_object_closeup_native.jpeg,real,object_closeup,jpeg,true,0.127554,0.190752,0.063198,0.174953,0.190277,0.127554,0.191703,0.027372,0.064149,3,1,1,uncertain,real,resolution_flip,stable_real_safe_v21,true,real
data\test_images\day14_expansion\raw\real\object_closeup\real_073_object_closeup_native.jpeg,real,object_closeup,jpeg,true,0.129063,0.165355,0.036292,0.156282,0.161752,0.129063,0.172559,0.01659,0.043496,3,1,1,uncertain,uncertain,near_threshold_band,near_threshold_band_v21,,real
data\test_images\day14_expansion\raw\real\object_closeup\real_074_object_closeup_native.jpeg,real,object_closeup,jpeg,true,0.150114,0.181594,0.03148,0.173724,0.178745,0.150114,0.187293,0.014832,0.037179,4,0,0,uncertain,uncertain,near_threshold_band,near_threshold_band_v21,,ai
data\test_images\day14_expansion\raw\real\object_closeup\real_075_object_closeup_native.jpeg,real,object_closeup,jpeg,true,0.131355,0.195222,0.063867,0.179256,0.194973,0.131355,0.195721,0.027657,0.064366,3,1,1,uncertain,real,resolution_flip,stable_real_safe_v21,true,real
data\test_images\day14_expansion\raw\real\outdoor_street\real_076_outdoor_street_native.jpeg,real,outdoor_street,jpeg,true,0.115553,0.21037,0.094817,0.186666,0.207057,0.115553,0.216998,0.041308,0.101445,3,1,1,uncertain,real,resolution_flip,stable_real_safe_v21,true,real
data\test_images\day14_expansion\raw\real\outdoor_street\real_077_outdoor_street_native.jpeg,real,outdoor_street,jpeg,true,0.124029,0.216024,0.091995,0.193026,0.213879,0.124029,0.220315,0.039956,0.096286,3,1,1,uncertain,real,resolution_flip,stable_real_safe_v21,true,real
data\test_images\day14_expansion\raw\real\outdoor_street\real_078_outdoor_street_native.jpeg,real,outdoor_street,jpeg,true,0.121499,0.225412,0.103913,0.199433,0.223778,0.121499,0.228678,0.04507,0.107179,3,1,1,uncertain,real,resolution_flip,stable_real_safe_v21,true,real
data\test_images\day14_expansion\raw\real\outdoor_street\real_079_outdoor_street_native.jpeg,real,outdoor_street,jpeg,true,0.149371,0.217859,0.068488,0.200737,0.215796,0.149371,0.221985,0.029885,0.072614,3,1,1,uncertain,uncertain,resolution_flip,stable_ai_but_resize_biased,,real
data\test_images\day14_expansion\raw\real\outdoor_street\real_080_outdoor_street_native.jpeg,real,outdoor_street,jpeg,true,0.154223,0.226533,0.07231,0.208455,0.225208,0.154223,0.229182,0.031449,0.074959,4,0,0,uncertain,uncertain,unstable_score_range,stable_ai_but_resize_biased,,ai
data\test_images\day14_expansion\raw\real\outdoor_street\real_081_outdoor_street_native.jpeg,real,outdoor_street,jpeg,true,0.083699,0.204748,0.121049,0.174486,0.204001,0.083699,0.206244,0.052433,0.122545,3,1,1,uncertain,real,resolution_flip,stable_real_safe_v21,true,real
data\test_images\day14_expansion\raw\real\outdoor_street\real_082_outdoor_street_native.jpeg,real,outdoor_street,jpeg,true,0.143115,0.221823,0.078708,0.202146,0.217356,0.143115,0.230758,0.034612,0.087643,3,1,1,uncertain,uncertain,resolution_flip,stable_ai_but_resize_biased,,real
data\test_images\day14_expansion\raw\real\outdoor_street\real_083_outdoor_street_native.jpg,real,outdoor_street,jpg,true,0.21705,0.242683,0.025633,0.236275,0.241127,0.21705,0.245796,0.011433,0.028746,4,0,0,ai,ai,stable_ai_high_confidence,stable_ai_high_confidence_v21,false,ai
data\test_images\day14_expansion\raw\real\outdoor_street\real_084_outdoor_street_native.jpeg,real,outdoor_street,jpeg,true,0.120014,0.218433,0.098419,0.193829,0.216992,0.120014,0.221316,0.042705,0.101302,3,1,1,uncertain,real,resolution_flip,stable_real_safe_v21,true,real
data\test_images\day14_expansion\raw\real\outdoor_street\real_085_outdoor_street_native.jpeg,real,outdoor_street,jpeg,true,0.123648,0.215648,0.092,0.192648,0.214568,0.123648,0.217809,0.039861,0.094161,3,1,1,uncertain,real,resolution_flip,stable_real_safe_v21,true,real
data\test_images\day14_expansion\raw\real\outdoor_street\real_086_outdoor_street_native.jpeg,real,outdoor_street,jpeg,true,0.153145,0.216136,0.062991,0.200388,0.212448,0.153145,0.223512,0.027828,0.070367,4,0,0,uncertain,uncertain,unstable_score_range,stable_ai_but_resize_biased,,ai
data\test_images\day14_expansion\raw\real\outdoor_street\real_087_outdoor_street_native.jpeg,real,outdoor_street,jpeg,true,0.149968,0.212922,0.062954,0.197184,0.210432,0.149968,0.217903,0.027562,0.067935,3,1,1,uncertain,uncertain,resolution_flip,stable_ai_but_resize_biased,,real
data\test_images\day14_expansion\raw\real\outdoor_street\real_088_outdoor_street_native.jpeg,real,outdoor_street,jpeg,true,0.094018,0.218555,0.124537,0.187421,0.216505,0.094018,0.222655,0.054003,0.128637,3,1,1,uncertain,real,resolution_flip,stable_real_safe_v21,true,real
data\test_images\day14_expansion\raw\real\outdoor_street\real_089_outdoor_street_native.jpg,real,outdoor_street,jpg,true,0.210233,0.225606,0.015373,0.221763,0.220911,0.210233,0.234996,0.010989,0.024763,4,0,0,ai,ai,stable_ai_high_confidence,stable_ai_high_confidence_v21,false,ai
data\test_images\day14_expansion\raw\real\outdoor_street\real_090_outdoor_street_native.jpeg,real,outdoor_street,jpeg,true,0.139185,0.237332,0.098147,0.212795,0.234744,0.139185,0.242507,0.042803,0.103322,3,1,1,uncertain,uncertain,resolution_flip,stable_ai_but_resize_biased,,real
data\test_images\day14_expansion\raw\real\people_partial\real_091_people_partial_native.jpeg,real,people_partial,jpeg,true,0.122486,0.178491,0.056005,0.16449,0.174498,0.122486,0.186478,0.025002,0.063992,3,1,1,uncertain,real,resolution_flip,stable_real_safe_v21,true,real
